transcript_id,CM_D0_R1,CM_D0_R2,CM_D18_R1,CM_D18_R2,CM_D3_R1,CM_D3_R2
MSTRG.75.4,3,5,1,0,1,0
ENST00000484537.2,2,0,0,2,0,2
MSTRG.88.2,855,0,0,0,142,37
MSTRG.88.1,1040,0,0,0,0,411
MSTRG.88.3,983,951,449,238,0,300
ENST00000673477.1,71,83,27,71,420,99
MSTRG.88.7,1692,468,1401,746,1208,1064
ENST00000472194.6,109,104,12,0,23,9
ENST00000378736.3,1,2,3,18,5,2
ENST00000485748.5,87,0,0,0,0,22
ENST00000474481.1,94,23,216,92,63,63
ENST00000641974.1,7,0,23,10,6,0
ENST00000378756.8,1657,2111,484,899,780,957
ENST00000672388.1,394,7,302,19,31,66
ENST00000536055.6,6,2,25,40,3,6
MSTRG.88.17,5,18,119,20,17,30
ENST00000439513.1,5,5,8,6,12,3
ENST00000429957.1,2,1,3,1,5,3
ENST00000400830.4,19,1,10,2,2,2
ENST00000378733.9,98,60,57,198,22,72
MSTRG.91.1,2,5,18,9,0,4
ENST00000624426.1,29,12,17,18,2,31
ENST00000291386.4,5893,4553,1018,2085,1963,3600
ENST00000378726.1,86,50,140,38,86,62
ENST00000378725.3,5,4,9,2,2,10
ENST00000359060.5,1927,725,906,863,1341,991
ENST00000647566.1,13,0,23,34,0,21
ENST00000366221.3,35,61,9,31,75,67
ENST00000422725.4,1489,1513,215,574,262,479
ENST00000658591.1,12,7,20,10,18,25
ENST00000607222.1,287,293,495,865,293,366
ENST00000479659.5,53,8,424,186,44,482
ENST00000489635.5,100,6,56,6,76,44
ENST00000505820.7,127,17,61,12,110,31
ENST00000355826.10,100,7,34,11,130,31
ENST00000518681.6,26,12,0,0,0,0
ENST00000511502.5,93,10,119,36,218,63
ENST00000477990.1,14,31,245,64,79,16
ENST00000514363.1,1,2,1,1,2,1
ENST00000502470.5,2,1,6,6,0,2
MSTRG.136.13,221,404,348,617,0,348
MSTRG.136.12,204,621,377,937,0,276
ENST00000507082.1,22,42,113,52,0,130
ENST00000510793.5,1,1,1,1,1,2
ENST00000504599.6,75,22,63,32,81,17
ENST00000507229.5,7,7,38,10,7,35
ENST00000512004.1,4,5,52,16,2,17
ENST00000508455.1,14,21,113,15,13,48
ENST00000467597.1,3,4,14,17,1,27
ENST00000508148.1,4,9,27,23,2,21
ENST00000505370.1,1,1,17,8,3,47
ENST00000473511.5,1,5,3,8,4,16
ENST00000464570.1,1,6,15,9,2,7
ENST00000470373.1,1,1,5,1,1,9
ENST00000659674.1,0,0,0,0,0,0
ENST00000443930.1,4,0,0,0,0,5
ENST00000310991.8,0,56,3,26,16,0
ENST00000378598.4,0,0,0,0,0,0
ENST00000378602.3,229,68,33,54,53,0
ENST00000470931.2,40,30,0,0,0,0
ENST00000602604.1,34,24,0,0,11,51
ENST00000416272.1,2,0,0,0,0,6
ENST00000445600.1,0,0,0,2,0,0
ENST00000449154.1,0,0,0,3,0,0
ENST00000638411.1,0,0,0,0,0,0
ENST00000378585.7,0,0,0,0,0,0
ENST00000639045.1,0,0,0,0,0,0
ENST00000640067.1,0,0,0,0,0,0
ENST00000638771.1,0,4,0,0,0,0
ENST00000639935.1,0,0,0,0,0,0
ENST00000640949.1,0,0,0,0,0,0
ENST00000640030.1,0,0,0,0,0,0
ENST00000640423.1,0,0,0,0,0,0
ENST00000639625.1,0,0,0,0,0,1
ENST00000639777.1,0,15,0,0,0,0
ENST00000640981.1,0,0,0,0,0,0
ENST00000638763.1,0,0,0,0,0,0
ENST00000639070.1,0,0,1,0,0,1
ENST00000640892.1,0,0,0,0,0,0
ENST00000640317.1,0,0,0,0,0,0
ENST00000638804.1,0,0,0,0,0,0
ENST00000640688.1,0,0,0,0,0,0
ENST00000638604.1,19,0,0,0,0,0
ENST00000464311.5,0,0,0,0,0,0
ENST00000412120.2,0,0,0,0,0,0
ENST00000493316.5,0,0,0,0,0,0
ENST00000468610.5,0,0,0,0,0,0
ENST00000461752.3,0,0,2,0,0,0
ENST00000378592.1,0,0,0,0,0,0
ENST00000378590.4,0,0,0,0,0,0
ENST00000493964.5,2,0,1,2,0,0
ENST00000682832.2,2,0,17,35,0,0
ENST00000270720.11,9,4,11,15,0,20
ENST00000468310.5,0,0,0,0,0,0
MSTRG.99.3,0,0,0,0,25,0
ENST00000479566.5,0,0,6,1,0,0
ENST00000466651.5,0,0,0,0,0,0
ENST00000495347.5,0,0,6,2,0,0
ENST00000461106.6,0,0,0,0,4,7
ENST00000461465.5,0,0,4,0,0,0
ENST00000470596.5,0,0,4,3,0,0
ENST00000496325.5,0,0,3,0,0,0
ENST00000482686.5,0,0,0,0,0,0
ENST00000470986.5,0,0,1,0,0,0
ENST00000471018.6,0,0,3,2,0,0
ENST00000466352.5,0,0,6,0,0,1
ENST00000497183.5,0,7,2,0,10,0
ENST00000419838.6,0,0,0,0,0,0
ENST00000479263.5,0,0,0,0,1,0
ENST00000478770.6,0,1,0,0,0,0
ENST00000414253.5,0,0,293,0,0,0
ENST00000487186.5,0,40,35,0,0,133
ENST00000440825.6,0,0,8,0,0,0
MSTRG.105.1,0,1,6,0,4,25
ENST00000442483.2,0,0,1,2,0,0
ENST00000378567.8,1842,1633,757,1421,718,1457
ENST00000484419.1,20,27,33,20,17,31
ENST00000503297.1,1,0,9,1,0,4
MSTRG.100.1,6,2,21,0,16,4
ENST00000400921.6,2,6,28,0,0,8
ENST00000481140.5,2,0,9,1,0,0
ENST00000486681.5,2,2,8,2,0,0
ENST00000470511.5,2,0,3,10,0,0
ENST00000606533.1,28,4,93,22,35,32
ENST00000503672.1,4,0,18,3,8,13
ENST00000505322.5,13,15,29,8,36,3
ENST00000472017.1,9,7,5,6,5,4
ENST00000333854.2,129,65,125,98,67,157
ENST00000444529.1,41,0,62,0,0,69
ENST00000400919.7,430,277,244,395,198,419
ENST00000469733.5,3,3,12,23,1,38
ENST00000428120.5,451,385,0,161,193,599
ENST00000400918.7,135,188,3,5,13,45
MSTRG.104.1,107,27,126,93,38,137
ENST00000497675.2,946,722,798,549,896,1362
ENST00000378543.2,68,114,8,6,82,53
ENST00000378546.9,22,50,22,443,335,134
ENST00000401813.7,15,0,5,19,16,106
ENST00000476803.1,264,251,30,6,52,153
ENST00000420515.1,127,278,79,10,31,197
ENST00000514625.1,5,0,0,0,0,0
ENST00000420964.1,2,0,0,6,0,0
MSTRG.137.1,0,38,51,154,48,114
ENST00000472264.1,0,0,0,0,0,0
MSTRG.137.2,0,2,0,2,0,0
ENST00000356026.10,0,13,0,12,0,36
ENST00000479814.5,0,0,0,0,0,0
ENST00000503792.1,0,0,0,0,0,0
ENST00000407249.7,0,0,0,0,0,0
MSTRG.138.4,0,0,387,304,0,35
MSTRG.138.5,0,1271,0,275,0,0
ENST00000340677.9,0,0,0,0,0,0
ENST00000611150.3,0,3,0,0,0,0
ENST00000615951.4,0,0,0,0,0,0
ENST00000626918.2,0,0,12,18,0,0
ENST00000629289.2,0,3,0,0,0,13
ENST00000341028.8,0,0,0,0,0,0
ENST00000607013.1,0,0,0,0,0,0
MSTRG.138.18,0,1750,752,1248,1,0
MSTRG.138.23,0,129,0,0,2535,9
MSTRG.141.2,0,12,20,4,0,49
ENST00000598846.1,0,0,0,0,0,0
ENST00000509982.5,0,1,0,0,26,7
ENST00000357760.6,0,0,0,0,2,0
ENST00000491311.1,0,1,4,0,1,0
ENST00000475229.2,0,3,1,13,1,0
MSTRG.138.60,0,32,37,111,29,1
ENST00000469045.5,0,0,0,0,2,0
ENST00000497186.5,0,0,0,0,0,0
ENST00000492768.5,0,0,0,0,0,0
ENST00000439272.7,0,2632,0,706,0,1022
ENST00000703696.1,0,0,0,0,0,0
ENST00000703697.1,0,15,0,0,0,60
ENST00000703700.1,0,0,0,0,0,0
ENST00000703702.1,0,1,0,0,0,0
ENST00000703704.1,0,31,0,0,0,0
ENST00000703705.1,0,0,0,0,0,0
ENST00000703707.1,0,885,0,68,0,260
ENST00000689170.1,0,18,22,0,0,0
ENST00000686550.1,0,0,0,0,0,0
ENST00000685593.1,0,0,0,0,0,0
ENST00000412228.1,0,0,6,24,0,0
ENST00000512731.5,2,0,0,44,0,56
ENST00000378675.7,1,20,20,27,2,32
ENST00000435358.5,9,0,7,16,0,6
ENST00000489782.1,2,0,21,17,11,1
ENST00000486400.1,4,1,7,2,2,7
ENST00000490017.1,3,3,0,8,0,5
ENST00000341832.11,25,219,140,148,71,174
MSTRG.138.2,1225,10,0,0,0,0
MSTRG.138.6,96,581,162,192,102,91
MSTRG.138.7,37,16,48,32,491,730
ENST00000629312.2,3,0,0,5,12,0
MSTRG.138.15,51,168,66,56,76,154
MSTRG.138.16,10,4,9,5,11,10
ENST00000614300.4,33,0,0,0,14,6
MSTRG.138.20,184,0,381,788,42,591
MSTRG.138.19,36,0,0,1363,0,3
MSTRG.138.22,391,66,329,253,19,154
MSTRG.138.21,69,330,1295,670,118,1177
MSTRG.138.25,3124,488,706,577,1,2054
MSTRG.138.24,2919,1351,587,2363,25,3015
MSTRG.138.26,309,1089,533,369,760,892
ENST00000617444.5,246,0,589,647,296,809
ENST00000611123.1,236,3349,244,260,1437,438
ENST00000480991.1,104,1,68,44,0,115
ENST00000481276.1,74,67,244,354,72,358
ENST00000596308.1,99,116,187,208,195,321
ENST00000597891.1,56,51,87,131,57,104
ENST00000234610.5,9,48,59,212,46,132
MSTRG.138.31,101,1,56,4,89,35
ENST00000404249.8,83,14,0,2,0,0
MSTRG.138.33,108,162,65,140,70,63
ENST00000356200.7,11,0,0,0,0,0
MSTRG.138.35,554,349,281,210,228,1301
ENST00000463652.5,6,0,32,31,0,28
ENST00000460465.5,39,0,0,0,0,0
ENST00000358779.9,32,0,0,0,0,0
ENST00000378638.6,25,0,0,0,0,0
ENST00000378633.5,2,9,7,7,0,0
ENST00000356937.7,1,6,6,19,1,7
ENST00000478901.1,3,15,8,3,3,3
ENST00000468397.1,2,9,3,0,2,1
ENST00000495016.5,1,1,1,0,1,1
ENST00000468800.5,7,8,6,0,5,27
ENST00000464748.1,1,1,0,0,2,1
ENST00000489300.1,1,2,0,1,5,2
ENST00000492390.5,3,6,14,5,10,13
ENST00000474916.1,3,2,0,2,0,16
ENST00000479362.1,11,18,15,14,4,14
ENST00000498810.1,4,2,9,1,8,9
ENST00000487462.1,5,3,5,3,0,5
ENST00000401096.2,1,1,0,2,0,2
ENST00000577672.1,7,1,6,7,13,3
ENST00000417099.1,1,9,8,0,0,14
ENST00000647043.1,51,85,50,67,54,76
MSTRG.138.59,2321,3285,2568,3835,1749,3990
ENST00000246421.4,1,2,2,1,5,2
ENST00000424604.1,54,64,81,56,34,115
MSTRG.138.63,84,113,145,96,91,176
ENST00000643943.1,14,2,15,2,2,2
ENST00000418950.2,1,1,1,1,1,1
MSTRG.92.2,2291,1189,0,0,0,0
ENST00000341426.9,295,1329,1136,1978,1369,1276
ENST00000341991.7,111,161,0,1,105,709
ENST00000378625.5,12,16,23,0,18,31
ENST00000342348.9,16,26,17,0,13,38
MSTRG.92.6,77,178,12,0,0,63
ENST00000498806.1,2,0,0,1,0,1
ENST00000480499.5,2,1,2,3,1,1
ENST00000497747.5,5,5,6,10,6,18
ENST00000477235.5,5,2,20,5,6,9
ENST00000489538.1,2,3,0,0,1,0
ENST00000497615.1,10,7,7,0,14,12
ENST00000492845.6,19,22,26,11,22,23
ENST00000460602.5,11,14,16,2,14,45
ENST00000464373.1,26,3,26,3,1,13
ENST00000480542.1,2,0,5,0,0,0
ENST00000610897.4,698,150,96,1329,713,300
ENST00000615252.5,541,1162,0,0,577,0
ENST00000378609.9,207,223,586,8255,85,705
ENST00000703694.1,4390,2847,1461,763,1338,1148
ENST00000703695.1,491,88,0,0,529,0
ENST00000703693.1,159,5,31,29,94,34
ENST00000703692.1,37,10,26,5,41,14
ENST00000703698.1,43,0,101,40,87,76
ENST00000703699.1,10161,13975,3082,971,8498,7952
ENST00000703701.1,25,26,40,17,203,19
ENST00000703703.1,19,0,15,0,19,7
ENST00000703706.1,2095,1935,23,9,1254,2489
ENST00000703708.1,11,413,106,13,79,20
ENST00000703709.1,2937,94,1720,285,2047,1832
ENST00000703710.1,15,0,0,0,38,18
ENST00000703711.1,73,0,0,31,0,33
ENST00000461893.5,118,103,168,48,162,121
ENST00000471354.1,27,25,127,31,123,81
ENST00000434686.6,9,8,6,1,14,0
ENST00000437146.1,17,11,11,3,7,4
ENST00000472614.2,21,30,65,53,33,34
ENST00000607589.1,4,0,25,1,18,1
ENST00000703712.1,8,8,16,5,13,4
ENST00000702668.1,5,0,27,17,33,52
ENST00000704337.1,0,0,0,0,0,0
MSTRG.96.2,4101,0,0,0,0,0
MSTRG.96.3,3542,3186,1191,2599,1999,2966
ENST00000378536.5,2119,2925,1283,2622,1942,3410
ENST00000508416.1,2,0,12,2,14,10
ENST00000478223.2,1,0,5,1,0,3
MSTRG.97.1,7,0,29,0,27,6
MSTRG.98.1,6,9,28,10,9,0
ENST00000507179.1,3,3,5,2,2,3
ENST00000609981.5,0,0,0,0,0,0
ENST00000449969.5,0,0,8,2,0,7
ENST00000378486.8,0,0,0,0,0,0
ENST00000419816.6,0,0,0,0,0,0
ENST00000343889.8,0,12,14,21,0,0
ENST00000278878.6,0,0,0,0,0,0
ENST00000424657.1,0,0,0,0,0,0
ENST00000442305.1,0,0,5,5,0,0
ENST00000462379.1,0,0,0,0,0,0
ENST00000473964.5,18,8,145,52,8,101
ENST00000378453.4,6,0,6,47,0,0
ENST00000644246.1,26,29,0,0,0,15
ENST00000606645.3,17,27,5,11,52,31
ENST00000424215.1,9,5,25,6,20,24
ENST00000449660.5,0,0,0,0,0,0
ENST00000443892.2,0,0,0,0,0,0
ENST00000448624.2,0,0,0,0,0,0
ENST00000432521.2,0,0,0,0,7,7
ENST00000452793.1,0,0,0,0,0,0
ENST00000426449.5,0,0,0,0,0,0
ENST00000434817.5,0,0,0,0,0,0
ENST00000435221.6,0,0,0,0,0,0
ENST00000451778.5,0,0,0,0,0,0
ENST00000409119.5,0,0,0,0,0,0
ENST00000355716.5,0,0,0,13,0,0
ENST00000475523.5,0,0,0,0,0,0
ENST00000442392.6,0,0,0,0,0,0
ENST00000482074.6,0,0,0,0,0,0
ENST00000496064.5,0,0,0,0,20,0
ENST00000463471.6,0,0,18,0,26,4
ENST00000466750.5,0,0,3,0,0,0
ENST00000471768.1,0,0,0,0,0,0
ENST00000463835.5,0,0,0,0,0,0
ENST00000482602.5,0,0,0,0,0,0
ENST00000480305.1,0,0,0,0,0,0
ENST00000416860.3,7,0,0,0,0,0
ENST00000686752.2,13,12,8,9,8,40
ENST00000486396.1,0,0,0,0,1,0
ENST00000378466.9,648,788,561,955,181,647
ENST00000435556.8,0,0,0,0,0,0
MSTRG.109.3,11,0,107,0,172,242
ENST00000505228.5,1,0,13,0,25,33
ENST00000502512.1,15,0,15,6,9,4
ENST00000471361.1,2,5,15,15,2,30
ENST00000487804.1,5,7,21,6,13,5
ENST00000515423.1,8,5,23,4,16,20
ENST00000468002.2,2,6,10,4,8,5
ENST00000502770.2,12,4,37,28,17,12
ENST00000491212.1,19,5,31,3,5,18
ENST00000514922.1,1,1,5,1,4,14
ENST00000661319.1,0,11,47,22,0,0
ENST00000378531.8,0,22,11,0,0,14
ENST00000607342.5,0,0,0,0,0,0
ENST00000469374.5,0,0,2,0,0,0
ENST00000378525.2,0,0,0,0,0,0
ENST00000306256.13,0,4,0,0,0,0
ENST00000650293.1,0,0,0,0,0,0
ENST00000507596.5,0,0,0,0,0,0
ENST00000510434.1,0,0,15,0,5,0
ENST00000659232.1,104,215,121,147,144,319
ENST00000607720.1,1,7,7,2,0,1
ENST00000606372.5,4,7,0,26,2,0
ENST00000602865.1,27,54,90,124,130,96
ENST00000417061.2,1,2,1,3,2,3
ENST00000378529.7,21,14,18,25,9,20
MSTRG.112.4,28,29,36,5,100,202
ENST00000607858.1,13,15,26,31,44,36
MSTRG.116.1,18,33,46,31,106,80
MSTRG.112.6,249,230,565,296,453,518
MSTRG.112.7,51,75,132,188,46,246
MSTRG.112.8,82,328,62,216,207,494
ENST00000419785.1,2,1,1,6,3,4
ENST00000449373.2,37,20,133,53,80,87
ENST00000607031.1,86,20,104,48,90,129
ENST00000475812.1,1,1,1,1,5,5
ENST00000494279.2,1,2,1,1,1,1
ENST00000378513.7,141,20,6,17,40,28
ENST00000378518.5,10,0,0,0,2,0
ENST00000605895.6,867,1323,562,815,1004,1045
ENST00000493207.1,12,7,36,9,36,32
ENST00000378512.5,494,554,0,664,0,302
MSTRG.117.7,1185,460,540,390,661,793
ENST00000443438.5,10,5,0,0,0,0
ENST00000488353.2,750,387,868,689,575,1149
ENST00000462129.1,21,10,103,44,54,34
ENST00000288774.8,104,42,38,14,72,53
ENST00000447513.7,1222,996,347,779,832,1054
ENST00000508384.5,21,2,0,5,8,12
ENST00000515760.1,6,0,11,18,21,21
ENST00000502666.1,1,12,17,3,19,31
ENST00000514502.1,8,0,0,0,0,0
ENST00000637179.1,0,0,0,0,0,0
ENST00000648684.1,0,0,0,0,0,0
ENST00000638002.1,0,0,0,0,0,0
ENST00000401095.9,82,69,300,249,169,440
ENST00000537325.6,0,0,0,0,0,0
ENST00000464043.5,0,0,0,0,0,0
ENST00000471840.5,0,0,0,0,0,0
ENST00000502556.5,0,0,0,0,0,0
ENST00000504800.5,0,0,0,0,0,0
ENST00000464195.1,0,0,0,10,0,0
ENST00000491941.5,0,0,0,0,0,0
ENST00000469962.1,0,0,0,0,0,0
ENST00000509374.1,0,0,0,0,0,0
ENST00000511099.1,0,0,0,0,0,0
ENST00000427302.1,0,14,6,31,5,8
ENST00000493183.5,35,46,0,0,0,0
ENST00000474659.5,31,58,0,0,0,0
ENST00000444521.6,443,423,2,171,0,180
ENST00000378425.9,106,0,0,0,0,89
ENST00000419916.8,949,405,423,576,517,636
ENST00000378424.9,387,431,0,96,0,153
ENST00000378427.6,1142,408,325,562,539,459
ENST00000465233.6,1,2,0,2,0,0
ENST00000498083.2,2,0,0,0,0,1
ENST00000481683.5,89,152,0,442,3,1
ENST00000484099.5,53,154,3,32,0,31
ENST00000477045.1,1,3,3,21,1,6
ENST00000476686.1,22,28,138,13,11,21
ENST00000378412.8,8,0,0,38,0,0
MSTRG.125.2,0,0,194,64,68,314
ENST00000418137.1,0,0,3,0,0,3
MSTRG.125.1,362,98,2,62,285,323
ENST00000378378.9,524,329,111,341,707,379
ENST00000378373.5,21,16,5,8,22,63
ENST00000378371.6,9,53,68,29,43,192
ENST00000445297.5,1,6,5,2,3,1
ENST00000464620.1,5,6,8,10,18,18
MSTRG.125.9,101,3,3,8,275,27
ENST00000485984.1,13,30,55,39,43,94
ENST00000688510.1,0,0,0,0,0,0
ENST00000702520.1,0,0,0,0,0,0
ENST00000435049.2,0,0,0,0,0,0
ENST00000687651.1,0,0,0,0,0,0
ENST00000702864.1,0,0,0,0,0,0
ENST00000691868.1,0,0,0,0,0,0
ENST00000687047.2,4,10,28,20,47,57
MSTRG.126.1,0,0,40,90,0,0
ENST00000687743.1,0,0,0,1,0,0
ENST00000606861.1,0,0,80,83,0,2
ENST00000321399.7,0,0,0,0,0,0
ENST00000413472.5,0,0,0,0,0,0
ENST00000453118.5,0,0,7,1,0,0
ENST00000445317.1,0,0,4,0,0,0
ENST00000667159.1,0,0,2,2,0,0
ENST00000670730.1,0,0,1,3,0,0
MSTRG.126.9,0,0,1592,530,0,0
ENST00000415573.1,0,0,0,0,0,0
ENST00000321336.1,0,0,5,6,0,0
ENST00000702683.1,0,0,1,1,0,0
ENST00000511072.5,0,0,227,362,0,0
ENST00000607632.1,0,0,5,1,0,0
ENST00000378391.6,0,0,0,0,0,0
ENST00000270722.10,0,0,1133,0,0,0
ENST00000514189.5,0,0,0,0,0,0
ENST00000635819.1,0,0,2,0,0,0
ENST00000440516.1,0,0,16,0,0,0
ENST00000624175.1,0,0,85,3,0,0
ENST00000512462.5,0,0,10,0,0,0
ENST00000463591.1,0,0,8,2,0,0
ENST00000607061.1,0,0,163,18,0,4
ENST00000669140.1,0,0,57,24,2,3
ENST00000665088.1,0,0,48,2,0,0
MSTRG.127.9,0,0,0,0,12,11
ENST00000509860.1,0,0,0,92,0,0
MSTRG.127.11,0,0,85,22,0,0
ENST00000378389.5,0,0,5,7,0,0
MSTRG.127.2,47,40,0,1022,119,243
ENST00000606170.1,2,1,8,1,1,8
ENST00000344579.5,0,0,0,0,0,0
ENST00000378344.7,1243,584,625,1118,1206,1415
MSTRG.143.1,0,1,0,291,0,0
MSTRG.143.3,0,51,508,679,118,570
MSTRG.143.4,0,0,558,362,371,427
MSTRG.143.5,0,0,334,124,0,0
ENST00000356575.9,0,31,5,97,0,19
ENST00000697102.1,0,1,0,102,0,0
ENST00000294599.8,0,0,0,0,0,0
ENST00000491842.1,0,0,0,1,0,0
ENST00000385042.1,0,0,1,0,0,0
ENST00000606489.1,6,0,7,3,1,1
MSTRG.143.2,255,1,3,573,0,0
MSTRG.143.7,187,415,0,105,1140,0
MSTRG.143.9,12,258,110,6,0,326
MSTRG.143.8,4,124,80,30,155,632
ENST00000494257.1,7,3,24,3,8,11
ENST00000485002.6,82,3,64,5,77,49
ENST00000475790.5,5,0,0,0,0,4
ENST00000461795.1,3,2,6,2,5,9
ENST00000642139.1,0,4,0,0,0,0
ENST00000635002.1,0,0,0,0,0,0
ENST00000635312.2,0,0,0,0,0,0
ENST00000669931.1,0,0,0,0,0,0
ENST00000423197.2,0,0,0,0,0,0
ENST00000665284.1,0,0,0,0,0,0
ENST00000663417.1,0,0,0,0,0,0
ENST00000670434.1,0,0,0,0,0,0
ENST00000668086.1,0,0,0,0,0,0
ENST00000633821.2,0,0,0,0,0,0
ENST00000671656.1,0,0,0,0,0,0
ENST00000659315.1,0,0,0,0,0,0
ENST00000667352.1,0,0,0,0,0,0
ENST00000635642.1,0,0,0,0,0,0
MSTRG.168.1,23,44,1,0,2,20
MSTRG.167.1,67,170,0,1,1,10
MSTRG.166.1,22,51,0,0,1,3
ENST00000701409.1,0,0,0,0,0,0
MSTRG.159.1,0,0,0,0,14,0
ENST00000466761.1,0,0,0,0,0,0
ENST00000661891.1,0,0,0,0,0,0
ENST00000378191.5,580,217,39,64,547,119
ENST00000378190.7,4,3,0,0,43,3
MSTRG.160.1,2,0,0,4,21,0
ENST00000658045.1,12,0,2,12,22,0
ENST00000465916.5,0,0,0,0,0,0
ENST00000419924.2,0,0,0,0,0,0
ENST00000604074.5,0,0,0,0,0,0
ENST00000346387.8,0,0,0,0,0,0
ENST00000354437.8,0,0,0,0,0,0
ENST00000357733.7,0,0,0,0,0,0
ENST00000443034.1,0,0,0,0,0,0
ENST00000603362.5,0,0,0,0,0,0
ENST00000604479.5,0,0,0,0,0,0
ENST00000378280.5,0,0,0,13,0,0
ENST00000378285.5,0,0,0,0,0,0
ENST00000378288.8,0,0,0,4,0,0
ENST00000603364.5,0,0,2,7,0,5
ENST00000604194.1,0,0,5,1,0,5
ENST00000378290.4,0,0,0,0,0,0
ENST00000416554.1,0,0,5,8,0,10
ENST00000648526.1,0,1,0,0,0,1
ENST00000418088.6,0,0,0,0,0,0
ENST00000648432.1,0,0,0,0,0,0
ENST00000648479.1,0,12,8,7,0,17
MSTRG.155.10,0,0,0,37,0,497
MSTRG.155.15,0,0,232,0,123,0
ENST00000650545.1,0,0,0,0,0,0
ENST00000419973.1,0,1,0,0,0,0
ENST00000647831.1,0,55,6,196,0,33
MSTRG.155.20,0,0,19,757,167,22
ENST00000648717.1,0,0,0,0,0,0
MSTRG.155.23,0,3,0,0,11,0
ENST00000648270.1,0,5,0,0,0,0
ENST00000650037.1,0,78,24,0,15,0
ENST00000650039.1,0,100,12,8,0,28
ENST00000649468.1,0,14,16,27,0,5
ENST00000648553.1,0,0,0,0,0,0
ENST00000636630.1,0,19,30,0,13,0
ENST00000637775.1,0,0,0,0,5,0
ENST00000608600.1,0,0,0,0,0,0
ENST00000624948.1,0,1,2,4,5,4
ENST00000294600.7,0,0,0,0,0,0
ENST00000378322.7,310,93,120,166,192,348
ENST00000270708.12,365,678,68,223,96,239
ENST00000471223.1,54,42,319,123,164,216
ENST00000424367.5,23,9,10,0,0,0
ENST00000497940.5,1,3,3,2,1,1
ENST00000469643.1,1,1,2,1,1,2
ENST00000494884.1,1,0,0,0,2,2
ENST00000479331.1,8,4,13,1,1,5
ENST00000378295.9,39,58,81,50,35,52
MSTRG.152.6,157,109,0,251,0,157
ENST00000604566.1,27,86,0,0,0,45
MSTRG.155.1,914,0,3,9,8,32
MSTRG.155.2,356,367,0,332,0,1063
ENST00000624167.1,1,1,1,1,1,1
MSTRG.155.4,15,450,0,5,0,8
MSTRG.155.11,796,522,128,315,0,800
MSTRG.155.8,345,765,165,124,0,457
MSTRG.155.12,198,0,206,18,0,386
MSTRG.155.9,10,486,0,0,0,0
ENST00000452079.5,229,152,488,30,1232,51
MSTRG.155.14,128,0,223,9,302,18
MSTRG.155.19,167,734,0,160,0,88
MSTRG.155.21,45,9,74,155,15,47
ENST00000611447.1,1,1,0,0,1,1
ENST00000648600.1,92,69,22,196,54,97
ENST00000423764.6,44,61,12,59,32,27
ENST00000647817.1,159,4,36,0,17,0
ENST00000649123.1,245,0,7,0,0,284
ENST00000649348.1,68,1,2,3,26,107
ENST00000587071.5,1,3,3,7,3,1
MSTRG.155.36,1,412,21,0,0,0
ENST00000649290.1,241,21,9,131,54,376
ENST00000647686.1,18,18,12,17,12,12
ENST00000648935.1,50,64,82,85,59,136
ENST00000649413.1,144,8,28,113,31,148
ENST00000636250.1,3,0,0,0,0,2
ENST00000462521.2,7,0,0,4,15,0
MSTRG.157.4,113,413,190,593,132,600
ENST00000642557.4,1,36,25,87,10,63
ENST00000561886.2,2,5,9,12,3,2
ENST00000444870.7,19,25,37,91,19,8
ENST00000452264.1,29,23,11,9,10,23
MSTRG.146.1,24,9,79,72,4,32
MSTRG.148.1,3081,621,256,1324,423,5
ENST00000378251.3,2284,7116,1466,1594,1479,3357
ENST00000462356.5,6,9,8,9,12,17
ENST00000479239.1,16,7,8,6,12,12
ENST00000581512.2,6,7,22,8,17,14
ENST00000607459.1,31,32,66,59,45,78
ENST00000674623.1,0,2,4,4,9,7
ENST00000674985.1,0,0,193,0,0,0
ENST00000675200.1,0,0,0,0,0,0
ENST00000675750.1,0,0,5,0,4,3
ENST00000676009.1,0,0,0,0,0,0
ENST00000676052.1,0,0,0,0,0,567
ENST00000674558.1,0,0,0,0,0,0
ENST00000438539.6,0,0,0,0,0,0
ENST00000460038.5,0,0,0,0,0,0
ENST00000625756.2,0,0,0,0,0,0
ENST00000378206.5,0,0,0,0,0,0
ENST00000679703.1,0,67,0,0,0,10
ENST00000679946.1,0,0,0,0,0,0
ENST00000680169.1,0,147,0,0,0,0
ENST00000680279.1,0,0,0,0,0,0
ENST00000681823.1,0,0,0,0,0,0
ENST00000679929.1,0,0,0,0,0,0
ENST00000667408.2,0,14,0,0,0,7
ENST00000686089.2,0,0,9,13,0,0
ENST00000439488.1,0,0,26,8,23,19
ENST00000693306.1,0,0,7,0,0,0
ENST00000378230.8,706,1256,513,1259,305,789
ENST00000674879.1,397,11,48,15,280,5
ENST00000675677.1,28,0,0,0,0,0
ENST00000675666.1,23,0,0,0,0,0
ENST00000675108.1,20,4,30,16,0,78
ENST00000675966.1,18,21,111,8,56,10
ENST00000674544.1,95,0,0,0,0,0
ENST00000675375.1,94,120,0,32,143,0
ENST00000675334.1,23,16,115,80,81,2
ENST00000484420.1,2,1,1,1,1,3
ENST00000428079.6,5,23,16,7,94,18
ENST00000461667.2,32,86,43,16,126,44
ENST00000495701.1,5,1,7,7,1,8
ENST00000494653.5,8,6,9,5,3,25
ENST00000675520.1,9,1,3,8,4,19
