gene_id,SRR35049344,SRR35049350,SRR35049353,SRR35049354,SRR35049360,SRR35049363
MSTRG.25327|DLX2-DT,0,0,0,0,0,0
MSTRG.25328,0,0,0,0,0,0
MSTRG.25329,0,0,0,0,0,0
MSTRG.25327|ITGA6,5749,440,7944,4683,2047,4819
MSTRG.25330,0,0,0,0,0,0
MSTRG.25331,0,0,0,0,0,0
MSTRG.25332,0,0,0,0,0,0
MSTRG.25327,22,0,0,0,0,4
MSTRG.25333,0,0,0,0,0,0
MSTRG.25335,0,6,5,13,2,13
MSTRG.25336|ITGA6-AS1,50,108,91,68,135,203
MSTRG.25337|PDK1,1543,9554,1591,1635,7767,3692
MSTRG.25338|Y_RNA,0,2,0,1,0,1
MSTRG.25334,2,0,0,0,0,0
MSTRG.25339,4,22,7,8,2,17
MSTRG.25341,0,0,0,0,0,1
MSTRG.25342,0,0,0,0,2,0
MSTRG.25343|RAPGEF4-AS1,2,11,0,23,0,4
MSTRG.25344,0,0,0,0,0,0
MSTRG.25345|RAPGEF4,188,55,42,596,17,52
MSTRG.25346|ALDH7A1P2,0,0,0,3,0,0
MSTRG.25347|MAP3K20,298,1368,1000,1520,1718,708
MSTRG.25348|MAP3K20-AS1,6,24,7,0,9,4
MSTRG.25347,1460,12,0,5,0,0
MSTRG.25349,0,95,59,14,106,47
MSTRG.25350|RPS2P18,0,17,21,0,4,34
MSTRG.25351|CDCA7,666,939,2197,488,2459,3084
MSTRG.25351,305,428,793,191,1260,808
ENSG00000226131|PPIAP66,1,0,1,0,0,1
MSTRG.25352,18,17,29,123,173,184
MSTRG.25354,0,0,0,0,0,0
MSTRG.25355,0,0,2,2,0,7
MSTRG.25356,0,2,0,0,4,2
MSTRG.25353,2,0,3,0,2,3
MSTRG.25360,6,46,5,9,52,32
MSTRG.25357|SP3,4882,3088,6090,5069,3781,4694
MSTRG.25357,1039,1554,0,0,0,1000
MSTRG.25358,3,1,3,4,3,3
MSTRG.25359,40,92,17,94,65,40
ENSG00000301383,0,0,3,0,0,0
ENSG00000301362,0,2,0,0,0,0
ENSG00000235414|RPSAP24,0,0,0,0,0,0
MSTRG.25361|OLA1,4071,2274,5013,4375,2842,4778
MSTRG.25362,5,9,4,7,2,0
MSTRG.25363|RN7SL65P,1,7,2,0,0,6
ENSG00000237804|HNRNPA1P39,14,12,15,24,11,6
ENSG00000231453|LINC01305,0,12,6,0,0,0
ENSG00000307106,0,0,0,0,0,0
ENSG00000280414,11,0,0,14,0,4
ENSG00000217236|SP9,7,0,0,0,0,0
MSTRG.25367|GPR155-DT,17,9,7,36,31,11
MSTRG.25364|CIR1,655,371,414,609,462,229
MSTRG.25365|SCRN3,1698,891,640,1537,1140,793
MSTRG.25366|GPR155,288,109,44,248,68,78
MSTRG.25368,0,19,12,3,4,5
MSTRG.25370|WIPF1,875,1196,580,733,1201,525
MSTRG.25371|WIPF1-AS1,0,0,0,0,0,0
MSTRG.25372,0,9,0,14,0,3
MSTRG.25373,0,0,0,0,0,0
MSTRG.25375|CHRNA1,2,3,0,0,0,0
MSTRG.25376,0,0,10,0,2,8
MSTRG.25377|CHN1,637,454,678,328,401,742
MSTRG.25377,879,0,885,755,146,1020
ENSG00000304260,0,0,0,5,0,12
MSTRG.25369|RNU6-5P,19,21,16,14,36,16
MSTRG.25374,4521,2252,4564,3673,3500,4547
MSTRG.25374|H3P6,3070,1986,3174,3666,2911,3633
MSTRG.25379|RNU6-1290P,0,1,0,0,0,0
MSTRG.25380|RPL21P31,0,0,0,0,0,0
MSTRG.25381|ATF2,3775,1695,2305,2620,2751,2615
MSTRG.25381,15,788,634,17,4,1011
MSTRG.25382,4,11,6,5,10,17
MSTRG.25378,201,173,111,120,179,137
MSTRG.25381|MIR933,0,0,3,0,5,1
MSTRG.25383|ATP5MC3,3665,3689,7567,4140,4595,8007
MSTRG.25383|Y_RNA,30,2,3,4,11,22
ENSG00000305006,0,0,0,0,0,0
MSTRG.25384,13,12,4,66,42,23
MSTRG.25385,0,0,0,0,4,0
MSTRG.25387|EXTL2P1,0,4,0,0,0,0
MSTRG.25386,2,0,0,0,0,0
MSTRG.25388,0,0,0,0,0,0
MSTRG.25389|LNPK,2883,973,1099,2757,885,1150
MSTRG.25390,7,0,0,9,0,3
MSTRG.25391,20,8,9,36,4,7
ENSG00000305042,2,0,0,0,0,0
ENSG00000174279|EVX2,10,4,0,10,0,0
ENSG00000128714|HOXD13,2,46,0,0,32,0
MSTRG.25406,261,604,494,352,575,1201
MSTRG.25393|HOXD-AS2,0,0,0,0,0,0
MSTRG.25394|HOXD9,0,0,0,0,0,0
MSTRG.25395,0,0,0,0,0,0
MSTRG.25396|HOXD8,0,0,0,0,0,3
MSTRG.25397|HOXD3,657,0,0,110,0,0
MSTRG.25398|MIR10B,0,0,0,0,0,0
MSTRG.25400|HAGLR,114,29,4,21,45,2
MSTRG.25404|HOXD1,0,22,2,0,11,0
MSTRG.25399|HOXD4,223,1,3,29,0,0
MSTRG.25401,30,0,0,13,2,0
MSTRG.25402,4,0,0,0,0,0
MSTRG.25403|HAGLROS,29,0,0,9,8,0
MSTRG.25404|MIR7704,3,1,0,0,1,2
MSTRG.25405,4,5,0,0,17,0
MSTRG.25407|MTX2,786,727,1080,698,861,1061
ENSG00000224577|LINC01117,0,1,1,2,0,0
ENSG00000229434|NRAL,0,0,0,0,0,0
ENSG00000306098,0,0,0,0,0,0
ENSG00000236231,0,0,0,0,0,0
ENSG00000306034,0,0,0,0,0,0
ENSG00000306156,0,0,0,0,0,0
ENSG00000283203|MIR1246,0,0,0,0,0,0
ENSG00000163364|LINC01116,1,1,1,0,1,6
ENSG00000252027|RNU6ATAC14P,0,0,0,0,0,0
ENSG00000230552,7,3,2,0,0,9
ENSG00000237053|FUCA1P1,0,0,0,0,0,0
ENSG00000223777|RPL29P8,0,0,0,0,0,0
ENSG00000279205,0,0,0,0,0,0
ENSG00000227098,0,2,0,0,0,0
ENSG00000306121,0,0,0,0,0,0
MSTRG.25429,0,0,0,0,0,0
MSTRG.25430|IFT70A-AS1,0,0,0,0,0,0
MSTRG.25431|IFT70A,902,522,346,1070,439,248
MSTRG.25440|RBM45,448,235,448,453,232,244
MSTRG.25432|PDE11A,424,27,5,451,10,11
MSTRG.25433|PDE11A-AS1,0,0,3,17,0,0
MSTRG.25435,0,0,0,0,0,0
MSTRG.25437|SDHDP5,0,0,0,0,0,0
MSTRG.25438|RNU6-629P,0,0,0,0,0,0
MSTRG.25432|CYCTP,0,0,0,0,0,0
MSTRG.25439,0,0,0,0,0,0
MSTRG.25434,3,7,2,0,0,2
MSTRG.25436|API5P2,4,2,2,0,2,1
MSTRG.25441|OSBPL6,419,144,365,258,104,339
MSTRG.25408,56,43,56,75,59,56
MSTRG.25409,0,0,0,0,0,0
MSTRG.25410|RNA5SP112,0,0,0,0,0,0
MSTRG.25411,0,0,0,0,0,0
MSTRG.25412|STUB1P1,0,0,0,0,0,0
MSTRG.25413|Y_RNA,0,0,0,0,0,0
MSTRG.25414|KRT8P40,0,0,0,0,0,0
MSTRG.25415|HNRNPA3,8556,7735,12133,8516,11654,11401
MSTRG.25416|NFE2L2,2904,2944,2616,2806,2494,1892
MSTRG.25419|MIR3128,0,1,0,0,0,0
MSTRG.25420,0,3,0,0,2,5
MSTRG.25416,865,98,196,529,679,343
MSTRG.25422,0,2,0,1,6,0
MSTRG.25425|H3P7,0,0,0,0,0,0
MSTRG.25426,0,0,0,0,0,0
MSTRG.25427|AGPS,3656,5152,5695,2956,5241,2836
MSTRG.25415,4885,0,3382,1022,0,1912
MSTRG.25415|MIR4444-1,1,1,1,1,1,1
MSTRG.25417|DNAJC19P5,2,5,12,5,15,15
MSTRG.25418,7,36,2,9,4,6
MSTRG.25421,21,0,0,0,0,1
MSTRG.25423,17,0,0,5,4,4
MSTRG.25424|MIR6512,3,0,0,0,0,0
MSTRG.25428|IFT70B,700,399,223,745,336,155
MSTRG.25446|FKBP7,289,68,139,261,114,147
MSTRG.25442|CHROMR,1647,521,740,1232,458,1129
MSTRG.25443|PRKRA,3490,2169,2426,2641,2561,3032
MSTRG.25444|PJVK,83,69,49,142,35,87
MSTRG.25442,150,237,246,105,198,477
MSTRG.25445|NUDCP2,11,4,0,16,3,8
MSTRG.25447|PLEKHA3,2295,2110,1829,2047,1310,2229
MSTRG.25448|TTN-AS1,559,574,230,399,245,348
MSTRG.25449|TTN,50,271,0,87,432,0
MSTRG.25449,7207,24505,970,7499,16375,1029
MSTRG.25457,6,20,0,0,44,0
MSTRG.25449|CCDC141,266,592,25,259,686,5
MSTRG.25458|RPS6P2,0,7,0,0,4,0
MSTRG.25448,59,197,277,75,72,262
MSTRG.25450,32,24,43,28,23,36
MSTRG.25451,18,32,8,32,18,9
MSTRG.25452,6,2,10,0,0,4
MSTRG.25453,20,24,14,41,7,13
MSTRG.25454,7,8,5,0,0,2
MSTRG.25455,13,6,0,3,0,0
MSTRG.25456,20,31,0,11,9,0
MSTRG.25449|RNU7-104P,1,1,0,1,1,0
MSTRG.25459|SESTD1,4529,1339,1690,3499,1592,1393
MSTRG.25460,0,0,0,4,4,2
ENSG00000304448,0,0,0,0,0,0
ENSG00000237964|RAD52P1,1,0,1,5,0,0
MSTRG.25461|ZNF385B,8,58,34,47,70,146
MSTRG.25462,0,0,0,0,0,0
MSTRG.25463|TXNL4AP1,0,0,0,0,0,0
MSTRG.25461|MIR1258,0,0,0,0,0,0
MSTRG.25464|CWC22,1183,773,1648,1068,1402,910
MSTRG.25465,0,0,0,0,0,0
MSTRG.25466,0,0,0,0,0,0
MSTRG.25467|SCHLAP1,0,0,0,0,0,0
MSTRG.25468,0,0,0,0,0,0
MSTRG.25469|FTH1P20,292,507,278,446,416,650
ENSG00000234595,0,0,0,13,0,0
ENSG00000300316,2,0,0,9,0,0
MSTRG.25470|UBE2E3,4725,1125,2617,4557,1793,2939
MSTRG.25471|UBE2E3-DT,0,0,0,0,0,5
MSTRG.25470,0,0,315,0,0,864
MSTRG.25473,0,0,0,0,0,0
MSTRG.25474|LINC01934,0,2,0,0,0,0
MSTRG.25475,0,0,0,0,0,0
MSTRG.25476|MIR4437,0,0,0,0,0,0
MSTRG.25477,0,0,0,0,0,0
MSTRG.25478,0,0,0,0,0,0
MSTRG.25479,0,0,0,0,0,0
MSTRG.25472,17,0,2,0,4,4
MSTRG.25480,0,0,0,0,0,0
MSTRG.25481|ITGA4,16,87,224,25,0,90
MSTRG.25482|CERKL,80,0,0,181,0,0
MSTRG.25482|NEUROD1,117,0,0,2358,0,0
MSTRG.25483|ITPRID2,3159,1120,995,3162,964,694
MSTRG.25483,1408,0,0,1066,0,379
MSTRG.25484|ITPRID2-DT,29,12,8,23,2,2
MSTRG.25485|PPP1R1C,28,39,23,64,24,115
MSTRG.25485,0,0,0,0,40,0
MSTRG.25487|RNA5SP113,0,0,0,0,0,0
MSTRG.25488,0,0,0,0,0,0
MSTRG.25489,0,0,0,23,0,0
MSTRG.25486|KRT18P29,41,51,48,96,95,29
ENSG00000115252|PDE1A,25,31,0,16,0,0
ENSG00000287536,0,0,0,0,0,0
ENSG00000242121|RN7SL267P,0,0,0,0,0,0
ENSG00000298873,0,0,0,0,0,0
MSTRG.25490|DNAJC10,3770,4206,4338,2408,5728,4508
MSTRG.25490,4172,2244,6069,6252,3884,1654
MSTRG.25490|RPL31P15,1,1,1,1,1,0
MSTRG.25496|KRT8P10,75,22,19,38,166,51
MSTRG.25497|DUSP19,484,212,137,334,93,346
MSTRG.25498,0,12,0,0,0,4
MSTRG.25499|NUP35,319,447,1036,298,360,895
MSTRG.25500,29,38,68,28,20,35
MSTRG.25501,3,0,3,17,5,6
MSTRG.25491|FRZB,507,3024,0,2370,1088,3
MSTRG.25492|RNU6-1122P,0,1,0,0,0,0
MSTRG.25491|NCKAP1,6534,8207,13278,9769,9049,10287
MSTRG.25493|Y_RNA,0,4,0,1,7,0
MSTRG.25494,0,0,2,2,0,4
MSTRG.25491,4008,0,329,0,0,127
MSTRG.25502|CACYBPP2,12,7,34,11,12,29
ENSG00000286879,0,3,0,0,0,0
MSTRG.25503,3,771,0,0,73,13
MSTRG.25504,0,27,0,0,0,0
MSTRG.25505|MIR548AE1,0,0,0,0,0,0
ENSG00000283839,0,0,0,0,0,0
ENSG00000170396|ZNF804A,0,8,0,0,0,0
ENSG00000299447,0,0,0,0,0,0
ENSG00000237824|RPL23AP33,0,0,0,0,0,0
ENSG00000308032,0,0,0,0,0,0
ENSG00000287129,15,0,0,11,10,0
ENSG00000224019|RPL21P32,5,0,2,5,0,0
MSTRG.25506,1079,1722,526,1166,1077,856
MSTRG.25507,35,43,6,14,27,0
MSTRG.25510|U8,0,1,0,0,0,0
MSTRG.25509|FSIP2-AS1,24,8,4,46,33,3
MSTRG.25508|ELF2P4,13,28,1,6,8,2
MSTRG.25506|FSIP2,1500,886,112,869,469,179
MSTRG.25509,10,9,0,11,4,0
MSTRG.25511,17,1,4,0,0,0
MSTRG.25512,1,0,0,17,0,0
MSTRG.25520,79,23,36,21,22,32
MSTRG.25513|LINC01473,172,73,68,127,83,71
MSTRG.25513,0,0,0,0,0,0
MSTRG.25515|RPL23AP35,0,0,0,0,0,0
MSTRG.25517|MED28P3,0,0,3,0,4,0
MSTRG.25518|ZC3H15,1719,1202,2717,1242,1086,2909
MSTRG.25514,9,4,1,1,2,1
MSTRG.25516,11,4,1,10,2,2
MSTRG.25518,376,544,1503,695,872,0
MSTRG.25519|DPRXP1,2,18,8,2,20,9
ENSG00000163012|ZSWIM2,13,0,0,0,0,0
MSTRG.25522|ITGAV,6146,8101,4633,4459,8571,1645
MSTRG.25521,14,40,16,21,22,13
MSTRG.25522,6,6377,11,1497,21,0
MSTRG.25523,8,32,0,8,0,0
MSTRG.25524,3,13,1,1,6,0
MSTRG.25525|FAM171B,981,353,719,1172,318,937
MSTRG.25527|CALCRL-AS1,0,11,34,0,2,32
MSTRG.25528|RN7SKP42,0,0,0,0,0,0
MSTRG.25529|RNU6-989P,0,0,0,0,0,0
MSTRG.25530|CALCRL,192,6,41,276,0,68
MSTRG.25531,0,0,0,0,0,0
MSTRG.25531|GAPDHP59,0,0,0,1,0,0
MSTRG.25532,0,0,0,0,0,0
MSTRG.25533|TFPI,750,74,262,939,278,545
MSTRG.25527,2,2,54,0,1,89
MSTRG.25526|IMPDH1P7,7,1,3,0,5,1
MSTRG.25533,241,61,581,281,56,904
MSTRG.25550,0,0,0,0,0,0
MSTRG.25551|COL3A1,168,11,31,1361,0,11
MSTRG.25552|MIR1245A,0,0,0,0,0,0
MSTRG.25553|MIR1245B,0,0,0,0,0,0
MSTRG.25554,0,0,0,0,0,0
MSTRG.25551|MIR3606,1,0,0,1,0,0
MSTRG.25555|COL5A2,830,33701,3330,1532,18658,504
MSTRG.25555,0,26,0,15,0,0
MSTRG.25556,0,23,0,0,6,0
MSTRG.25557|MIR3129,0,0,0,0,0,0
MSTRG.25558,0,0,0,0,0,0
MSTRG.25536|LINC01090,8,41,17,3,26,27
MSTRG.25537,0,1,0,0,20,0
MSTRG.25538,0,265,11,0,180,84
MSTRG.25539|ST13P2,0,30,1,1,3,2
MSTRG.25540,0,23,4,0,7,0
MSTRG.25541,0,39,8,0,2,0
MSTRG.25542,3,5266,1842,2,6529,5878
MSTRG.25543,0,56,0,0,6,0
MSTRG.25545|RNA5SP114,0,0,0,0,0,0
MSTRG.25546|GULP1,1678,547,5898,2984,1081,4233
MSTRG.25546,262,163,2002,150,0,1121
MSTRG.25548|MIR561,0,0,1,1,0,2
MSTRG.25544,7,10,25,14,6,3
MSTRG.25547,16,3,36,46,4,30
MSTRG.25549,3,4,8,13,0,3
MSTRG.25559,36,27,7,29,19,24
MSTRG.25560|KRT18P19,0,16,0,1,4,0
MSTRG.25561|WDR75,1260,807,3288,1100,1876,2012
MSTRG.25562|SLC40A1,1728,2968,0,2559,3788,0
MSTRG.25562,252,1178,2,46,455,7
MSTRG.25563|ASDURF,6,13,8,5,9,9
MSTRG.25563|ASNSD1,1365,1067,1394,1286,1812,2120
MSTRG.25563,220,1308,1255,271,85,803
MSTRG.25564,9,11,0,11,6,7
MSTRG.25565|ANKAR,110,117,58,206,103,99
MSTRG.25565,106,0,0,12,0,1
MSTRG.25566|OSGEPL1,518,76,59,333,153,470
MSTRG.25566,0,98,307,3,87,43
MSTRG.25567|OSGEPL1-AS1,3,16,10,17,11,11
MSTRG.25569|ORMDL1,739,2362,718,1246,1780,1009
MSTRG.25570|PMS1,1351,943,2245,1091,1373,1707
MSTRG.25570,0,197,0,0,0,0
MSTRG.25572,0,4,7,4,2,16
MSTRG.25573|C2orf88,98,96,5,105,40,19
MSTRG.25574|TERF1P6,0,0,0,0,0,0
MSTRG.25576|RNF11P1,0,0,0,0,0,1
MSTRG.25578,0,0,0,0,0,0
MSTRG.25579|HIBCH,501,239,332,450,152,348
MSTRG.25580|INPP1,267,172,121,471,88,114
MSTRG.25568,25,4,7,19,17,6
MSTRG.25569,933,723,934,375,133,1173
MSTRG.25571,8,13,31,3,8,0
MSTRG.25575|HNRNPCP2,802,407,1389,771,691,1007
MSTRG.25577|MSTN,10,2,0,0,0,0
MSTRG.25579,1517,969,827,1107,655,690
MSTRG.25596|STAT4-AS1,0,6,0,0,0,0
MSTRG.25597|STAT4,82,133,0,124,190,11
MSTRG.25598,0,0,0,0,0,0
MSTRG.25599,0,0,0,0,2,5
MSTRG.25600|RNU6-959P,0,0,0,0,0,0
MSTRG.25601|HMGB1P27,0,0,0,0,0,0
MSTRG.25597,10,8,0,11,16,0
MSTRG.25581|MFSD6,208,204,143,395,70,14
MSTRG.25582,0,0,0,0,0,0
MSTRG.25583,26,18,16,13,26,19
MSTRG.25584|NEMP2,412,188,268,303,226,388
MSTRG.25584,2,2,0,18,0,7
MSTRG.25585|NEMP2-DT,25,10,18,46,3,4
MSTRG.25586|RN7SKP179,0,0,0,0,0,0
MSTRG.25587,59,28,0,25,0,8
MSTRG.25588|NAB1,2631,1563,1761,2221,1527,1561
MSTRG.25588,117,830,74,93,139,103
MSTRG.25589,10,52,10,28,13,32
MSTRG.25591,1584,10889,4064,2881,3185,4224
MSTRG.25591|GLS,2268,3229,1891,3021,3841,672
MSTRG.25592|STAT1,4319,1849,2669,5496,4988,1504
MSTRG.25594|RAB1AP1,0,4,0,6,4,0
MSTRG.25595,0,0,0,0,0,0
MSTRG.25581,566,134,0,1100,0,190
MSTRG.25590,18,14,14,146,8,4
MSTRG.25593,16,5,1,2,0,2
MSTRG.25602|MYO1B-AS1,47,80,30,34,27,51
MSTRG.25603,0,7,0,0,0,0
MSTRG.25604|MYO1B,3644,6442,3164,3488,8599,1530
MSTRG.25604,6,65,3,103,121,11
MSTRG.25605,2,0,0,0,0,0
MSTRG.25606|RNU6-1045P,2,5,0,2,4,0
MSTRG.25607,0,0,2,0,0,0
MSTRG.25608,0,0,3,0,0,14
MSTRG.25609,0,0,0,0,0,0
MSTRG.25610,4,3,0,6,2,5
MSTRG.25611|NABP1,314,130,398,638,120,261
MSTRG.25612,0,0,0,0,0,0
MSTRG.25611,2,1,1,0,6,14
MSTRG.25613,5,1,0,0,0,0
ENSG00000296506,2,0,0,2,0,0
MSTRG.25614|CAVIN2,11,0,9,18,0,0
MSTRG.25615,0,0,0,0,0,0
MSTRG.25616|CAVIN2-AS1,0,0,0,7,0,0
MSTRG.25617|DNAJB1P1,0,0,0,0,0,1
MSTRG.25618|TMEFF2,68,12,0,12,0,13
MSTRG.25619,0,2,3,0,2,27
MSTRG.25620,22,0,0,0,0,0
MSTRG.25621,0,0,0,0,0,0
MSTRG.25622,121,191,165,172,217,221
MSTRG.25624,217,80,127,264,86,104
ENSG00000308208,7,10,0,2,0,0
ENSG00000260142,0,0,2,0,3,0
MSTRG.25625,16,0,0,0,0,2
MSTRG.25626,18,3,0,0,2,2
MSTRG.25627,4,0,0,20,1,4
MSTRG.25628|SEC61GP1,1,0,0,0,0,0
ENSG00000215043|GLULP6,2,2,2,0,0,4
ENSG00000236695|HNRNPA1P47,6,0,0,1,0,0
ENSG00000225539|LINC01821,0,1,0,1,0,0
ENSG00000225394,0,0,0,0,0,0
MSTRG.25637|STK17B,389,162,849,487,210,948
MSTRG.25639,0,0,0,0,0,0
MSTRG.25638,17,0,17,33,9,25
MSTRG.25629|LINC01827,0,0,0,0,0,0
MSTRG.25630|SLC39A10,6013,5787,10647,5510,7103,6673
MSTRG.25631|AHCYP5,0,0,0,0,0,0
MSTRG.25632|RNU6-915P,0,0,3,2,0,6
MSTRG.25633|DNAH7,871,49,13,241,9,2
MSTRG.25633,121,0,0,0,0,0
MSTRG.25634,17,2,0,0,0,0
MSTRG.25635|E2F3P2,16,6,2,1,0,0
MSTRG.25636,1,0,0,0,0,0
MSTRG.25640|HECW2,2049,698,261,870,451,277
MSTRG.25641,0,11,0,0,0,0
MSTRG.25642|HECW2-AS1,5,0,0,0,0,0
MSTRG.25643|RN7SL820P,0,0,0,0,0,0
MSTRG.25640,0,0,0,0,14,0
ENSG00000187944|C2orf66,8,9,0,0,0,0
MSTRG.25644,0,4,0,0,0,0
MSTRG.25645|CCDC150,216,539,571,161,166,544
MSTRG.25645,48,187,104,40,100,238
MSTRG.25646,0,2,0,0,0,0
MSTRG.25647,0,0,0,0,0,1
MSTRG.25648|GTF3C3,1798,764,1766,1572,1758,1494
MSTRG.25649|PGAP1,5281,6142,1973,2482,3226,2101
MSTRG.25649,73,42,25,995,1294,33
MSTRG.25657,8,5,20,5,2,14
ENSG00000213104|NPM1P46,15,0,0,0,0,15
MSTRG.25650|ANKRD44,226,73,22,164,65,37
MSTRG.25651|HNRNPA3P15,0,0,0,0,0,0
MSTRG.25652|RPL4P7,0,0,0,0,0,0
MSTRG.25653|ANKRD44-AS1,0,0,0,0,0,0
MSTRG.25654|ANKRD44-IT1,2,0,0,0,0,0
MSTRG.25655,0,0,0,0,0,0
ENSG00000225979|ANKRD44-DT,0,0,0,0,0,0
MSTRG.25656|ATP5MC2P3,2,0,0,0,0,0
ENSG00000303075,4,5,1,2,2,1
MSTRG.25661|COQ10B,702,964,1085,925,874,972
MSTRG.25658|SF3B1,12892,10671,15063,11423,12912,8376
MSTRG.25659,8,3,0,2,0,5
MSTRG.25660,37,34,36,25,18,49
MSTRG.25665,18,7,4,0,0,3
MSTRG.25662|HSPD1,6402,2721,33348,8392,11722,8200
MSTRG.25663|HSPE1,640,564,3036,766,1225,5006
MSTRG.25663|HSPE1-MOB4,0,0,2860,0,0,0
MSTRG.25663|MOB4,2369,2762,1836,2135,3776,4450
MSTRG.25662,2931,3621,4811,1148,599,16991
MSTRG.25663,712,936,1995,738,339,2250
MSTRG.25664,7,5,0,0,4,5
MSTRG.25666|RFTN2,457,58,110,127,51,148
MSTRG.25667,3,5,7,0,21,74
MSTRG.25668,3,5,1,5,3,32
MSTRG.25672|BOLL,0,3,0,0,0,0
MSTRG.25669|MARS2,379,512,1246,449,623,1230
MSTRG.25670,24,22,38,43,39,48
MSTRG.25671,176,244,374,162,222,483
MSTRG.25679,0,0,0,0,0,0
MSTRG.25680,0,0,0,0,0,0
MSTRG.25681,2,30,26,1,42,96
ENSG00000310340,0,0,0,0,0,0
MSTRG.25673|PLCL1,2435,3,0,1998,0,0
MSTRG.25675,0,0,0,0,0,0
MSTRG.25676,0,0,0,0,0,0
MSTRG.25677|LINC01923,0,0,0,0,0,0
MSTRG.25678,0,0,0,0,0,0
MSTRG.25673,7,0,0,813,0,0
MSTRG.25674,12,0,0,0,0,0
MSTRG.25682,0,2,18,0,2,48
MSTRG.25683|SATB2,1149,58,275,437,142,572
MSTRG.25684,0,0,0,0,0,3
MSTRG.25685|SATB2-AS1,67,9,6,23,2,65
MSTRG.25686,0,0,0,0,0,0
MSTRG.25687|LINC01877,0,0,0,0,0,0
MSTRG.25689,3,0,8,0,0,7
MSTRG.25688|SEPHS1P6,5,1,18,1,0,5
MSTRG.25688,11,7,14,34,12,64
MSTRG.25690|FTCDNL1,34,4,37,32,6,32
MSTRG.25691,22,0,0,2,0,0
MSTRG.25692,10,11,20,6,5,41
MSTRG.25693,0,0,0,0,0,0
MSTRG.25696|TYW5,985,1429,1037,1035,1630,1227
MSTRG.25695|MAIP1,411,435,801,501,517,694
MSTRG.25694|RN7SL717P,1,0,0,0,0,0
MSTRG.25695|C2orf69,1523,829,1879,1051,944,2719
MSTRG.25700|KCTD18,502,200,260,691,484,478
MSTRG.25701|SGO2,24,479,1575,609,401,1087
MSTRG.25701,1008,0,0,0,0,0
MSTRG.25702|AOX1,130,150,80,148,236,108
MSTRG.25697|SPATS2L,3221,1976,4409,6780,869,2500
MSTRG.25697,448,76,619,1438,351,170
MSTRG.25699,62,81,55,142,78,62
MSTRG.25698|RNY4P34,1,0,0,0,0,0
MSTRG.25703|AOX3P-AOX2P,0,0,0,0,0,0
MSTRG.25704|LINC01792,0,0,4,4,0,0
MSTRG.25705,0,0,0,0,0,2
MSTRG.25703|AOX2P,0,0,0,0,0,0
MSTRG.25703,0,0,0,0,0,0
MSTRG.25706|BZW1-AS1,0,0,0,0,0,0
MSTRG.25703|RNU1-133P,0,0,0,0,0,0
MSTRG.25707|BZW1,5406,4019,13865,8603,5930,7315
MSTRG.25703|AOX3P,10,0,0,0,2,0
MSTRG.25708,5,11,8,10,6,4
MSTRG.25707,4428,3820,3197,242,1863,5396
MSTRG.25724|CFLAR,73,471,8,57,631,10
MSTRG.25725,0,0,0,0,0,0
MSTRG.25724,0,376,0,98,1108,4
MSTRG.25726,0,7,0,0,4,0
MSTRG.25727,0,26,0,0,39,0
MSTRG.25728|IMPDH1P10,0,0,0,0,0,0
MSTRG.25729|CFLAR-AS1,0,13,0,0,40,0
MSTRG.25730|RNU7-45P,0,3,0,0,3,0
MSTRG.25731,0,7,0,0,18,0
MSTRG.25732|RPL38P5,0,0,1,0,1,0
MSTRG.25733|CASP10,129,332,40,230,522,149
MSTRG.25734,0,13,2,16,7,4
MSTRG.25737|CASP8,179,115,249,427,56,118
MSTRG.25739|FLACC1,10,13,0,22,0,0
MSTRG.25735|MTND5P25,2,4,0,0,2,3
MSTRG.25736|MTND4P23,0,12,0,0,11,4
MSTRG.25736|MTND4LP13,3,1,0,0,1,0
MSTRG.25738,4,0,0,2,0,0
MSTRG.25737,33,8,0,12,3,7
MSTRG.25709|BICD1P1,0,0,6,0,0,0
MSTRG.25710|RNA5SP115,0,0,0,0,0,0
MSTRG.25711|CLK1,1335,1534,294,724,1279,658
MSTRG.25711,808,278,620,790,94,443
MSTRG.25712|PPIL3,958,1159,957,991,1358,1167
MSTRG.25713|NIF3L1,817,866,1967,845,935,1715
MSTRG.25714,0,1,7,4,1,4
MSTRG.25715|ORC2,1295,2175,3713,1400,2885,2475
MSTRG.25716,12,35,27,16,19,6
MSTRG.25718|HYCC2,591,8012,867,1323,11713,26
MSTRG.25722|NDUFB3,821,1414,914,998,1516,1312
MSTRG.25723|RNU6-1206P,0,0,0,0,0,0
MSTRG.25711|Y_RNA,13,7,13,5,11,7
MSTRG.25712,87,16,0,11,1,75
MSTRG.25712|RNU6-312P,2,1,1,2,1,1
MSTRG.25713|RNU6-762P,5,3,17,4,3,31
MSTRG.25717,20,80,26,28,40,48
MSTRG.25718,1113,3493,20,198,108,847
MSTRG.25719|HNRNPA1P35,79,108,62,55,104,69
MSTRG.25720,971,555,913,840,1035,1142
MSTRG.25721|RPL23AP30,4,59,0,0,21,8
MSTRG.25740|TRAK2,2686,1775,1861,3947,1125,2506
MSTRG.25741|STRADB,1686,1331,2030,1787,1457,2817
MSTRG.25743|Y_RNA,0,1,0,0,0,0
MSTRG.25742|SCYL2P1,13,11,26,31,3,2
MSTRG.25741,166,0,36,203,0,426
